Unnamed: 0,has_been_proposed_formulas,has_chosen_formula,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed,time_difference_days
64,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.8963759815589509,0.592073549585452,0.9564145521974808,4,2.0146820412876156,14,False,False,3.0
65,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,1,-0.8963759815589509,0.592073549585452,0.9564145521974808,2,-0.4417884627839711,17,False,False,-1.0
66,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,0.9564145521974808,1,-0.4417884627839711,11,True,False,29.0
67,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.5488935479323656,0.6481603547270646,-0.6917513135444455,4,2.0146820412876156,21,True,False,9.0
68,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.7226347647456582,0.592073549585452,1.4768879834844049,4,2.0146820412876156,11,False,False,0.0
69,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,0,-0.11454050589913368,-0.8661833840964765,0.9564145521974808,0,-1.335050464264548,12,True,False,0.0
70,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,1,0.9279067949806227,0.592073549585452,0.9564145521974808,4,2.0146820412876156,11,False,False,-1.0
71,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,5,2.0146820412876156,1,False,False,6.0
72,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.592073549585452,1.4768879834844049,0,-1.335050464264548,20,False,False,29.0
73,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,-1.2989703167125237,2,-0.4417884627839711,15,True,False,3.0
74,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.6481603547270646,-0.6917513135444455,2,-0.4417884627839711,16,False,False,2.0
75,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,0,-0.8963759815589509,0.6481603547270646,0.9564145521974808,3,0.45147353869660584,4,False,False,2.0
76,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,0,-0.7226347647456582,0.592073549585452,0.9564145521974808,2,0.45147353869660584,4,False,False,4.0
77,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,1.7097422706404402,0.592073549585452,0.9564145521974808,2,2.0146820412876156,11,False,False,-1.0
78,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,-0.8963759815589509,0.592073549585452,0.9564145521974808,1,-1.335050464264548,1,False,False,-1.0
79,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.592073549585452,1.4768879834844049,0,-1.335050464264548,3,False,False,0.0
80,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,0.08895883338594068,2,-1.335050464264548,18,True,False,0.0
81,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,1.4768879834844049,2,-0.4417884627839711,21,True,False,-1.0
82,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,2,-0.4417884627839711,6,True,False,28.0
83,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.8963759815589509,0.592073549585452,-0.6917513135444455,3,1.3447355401771828,11,False,False,9.0
84,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,0,-0.8963759815589509,0.592073549585452,0.9564145521974808,1,-0.4417884627839711,2,True,False,38.0
85,False,False,2,28,27,24,0,0,0,3,39,2.6294729052736026,1,1.7097422706404402,0.592073549585452,1.4768879834844049,2,-0.4417884627839711,0,False,False,0.0
86,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.5488935479323656,0.592073549585452,0.08895883338594068,4,2.0146820412876156,4,False,False,8.0
87,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,0.08895883338594068,2,-0.4417884627839711,16,True,False,0.0
88,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,-0.8963759815589509,0.592073549585452,0.08895883338594068,3,0.45147353869660584,11,True,False,-1.0
89,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,1.7097422706404402,0.592073549585452,1.4768879834844049,2,0.45147353869660584,11,False,False,8.0
90,False,False,2,28,27,24,0,0,0,3,39,2.6294729052736026,0,1.7097422706404402,-2.21226670749518,-1.2989703167125237,1,-1.335050464264548,1,True,True,-1.0
91,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,1,0.9279067949806227,0.1433791084525509,-1.7326981761182938,6,2.0146820412876156,20,False,False,-1.0
92,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,-0.8963759815589509,0.592073549585452,1.4768879834844049,0,-1.335050464264548,2,False,False,5.0
93,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,1,-0.8963759815589509,0.592073549585452,0.9564145521974808,3,1.3447355401771828,21,False,False,4.0
94,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,-1.2989703167125237,1,0.45147353869660584,5,True,False,13.0
95,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,0,-0.8963759815589509,0.592073549585452,0.08895883338594068,2,-0.4417884627839711,11,False,False,3.0
96,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,0,-0.8963759815589509,0.6481603547270646,0.08895883338594068,1,-0.4417884627839711,9,False,False,6.0
97,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.5488935479323656,0.1433791084525509,0.9564145521974808,4,1.3447355401771828,2,False,False,10.0
98,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,0,-0.11454050589913368,0.1433791084525509,0.08895883338594068,2,-0.4417884627839711,19,False,False,0.0
99,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.8963759815589509,0.592073549585452,0.9564145521974808,3,1.3447355401771828,5,False,False,-1.0
100,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,0,1.7097422706404402,-1.8196590715038914,-1.2989703167125237,1,-0.4417884627839711,0,True,False,1.0
101,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,0.9279067949806227,0.592073549585452,1.4768879834844049,0,-3.344889967595846,3,False,False,-1.0
102,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,1,-0.8963759815589509,0.592073549585452,1.4768879834844049,1,-0.4417884627839711,19,False,False,1.0
103,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,0.08895883338594068,4,1.3447355401771828,21,False,False,0.0
104,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,0.9279067949806227,0.1433791084525509,1.4768879834844049,6,2.0146820412876156,20,False,False,-1.0
105,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,0,-0.8963759815589509,0.592073549585452,1.4768879834844049,2,0.45147353869660584,3,True,False,9.0
106,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,0,-0.8963759815589509,0.6481603547270646,1.4768879834844049,1,-0.4417884627839711,21,False,False,6.0
107,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,1.4768879834844049,2,-0.4417884627839711,1,True,True,-1.0
108,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.8963759815589509,0.592073549585452,-1.7326981761182938,4,2.0146820412876156,19,False,False,0.0
109,False,False,2,28,27,24,0,0,0,3,39,2.6294729052736026,0,-0.11454050589913368,0.592073549585452,0.08895883338594068,0,-1.335050464264548,11,False,False,-1.0
110,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,-0.8963759815589509,0.592073549585452,-0.6917513135444455,3,1.3447355401771828,11,False,False,0.0
111,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.11454050589913368,0.592073549585452,0.9564145521974808,3,0.45147353869660584,16,False,False,29.0
112,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,-0.6917513135444455,3,1.3447355401771828,11,False,False,28.0
113,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,3,1.3447355401771828,9,False,False,0.0
114,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.11454050589913368,0.592073549585452,-0.6917513135444455,2,0.45147353869660584,18,True,True,1.0
115,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,2,-0.4417884627839711,20,False,False,29.0
116,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.7226347647456582,0.592073549585452,-1.2989703167125237,2,-0.4417884627839711,11,False,False,3.0
117,False,False,2,28,27,24,0,0,0,3,39,-0.17362498066407867,0,-0.5488935479323656,0.592073549585452,-0.6917513135444455,2,-0.4417884627839711,20,True,False,4.0
118,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.11454050589913368,0.6481603547270646,-0.6917513135444455,4,2.0146820412876156,1,False,False,5.0
119,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,0.08895883338594068,2,-0.4417884627839711,16,True,False,0.0
120,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.6481603547270646,0.9564145521974808,1,-0.4417884627839711,1,False,False,7.0
121,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,2,0.45147353869660584,6,False,False,21.0
122,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.592073549585452,-1.2989703167125237,3,2.0146820412876156,11,False,False,6.0
123,False,False,2,28,27,24,0,0,0,3,39,2.6294729052736026,1,1.7097422706404402,-2.21226670749518,0.9564145521974808,2,-0.4417884627839711,1,True,False,3.0
124,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,3,0.45147353869660584,18,False,False,0.0
125,False,False,2,28,27,24,0,0,0,3,39,1.7375781233843404,1,1.7097422706404402,-0.8661833840964765,-1.2989703167125237,3,0.45147353869660584,6,True,False,0.0
126,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,0.9279067949806227,0.592073549585452,1.4768879834844049,1,-1.335050464264548,11,False,False,-1.0
127,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.592073549585452,1.4768879834844049,1,-0.4417884627839711,1,False,False,8.0
128,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,0,-0.8963759815589509,0.6481603547270646,1.4768879834844049,1,-0.4417884627839711,21,False,False,6.0
129,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,1,-0.8963759815589509,0.592073549585452,1.4768879834844049,0,-1.335050464264548,16,False,False,0.0
130,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.8963759815589509,0.592073549585452,0.08895883338594068,2,0.45147353869660584,4,False,False,0.0
131,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,1,-0.5488935479323656,0.1433791084525509,0.08895883338594068,4,1.3447355401771828,5,True,False,0.0
132,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.8963759815589509,0.592073549585452,0.9564145521974808,2,0.45147353869660584,17,False,False,4.0
133,False,False,2,28,27,24,0,0,0,3,39,0.4634427206853943,0,-0.8963759815589509,0.592073549585452,0.08895883338594068,0,-1.335050464264548,16,False,False,1.0
134,False,False,2,28,27,24,0,0,0,3,39,-0.5558656014737624,1,-0.5488935479323656,0.1433791084525509,-0.6917513135444455,3,2.0146820412876156,6,False,False,29.0
135,False,False,2,28,27,24,0,0,0,3,39,-0.8531638621035166,0,-0.8963759815589509,0.592073549585452,1.4768879834844049,2,0.45147353869660584,20,True,False,2.0
136,True,False,0,0,0,0,1,1,1,3,39,0.4634427206853943,1,0.9279067949806227,-2.21226670749518,1.4768879834844049,0,-0.4417884627839711,1,False,False,11.0
137,True,False,0,0,0,0,2,3,2,3,39,-0.5558656014737624,0,-0.11454050589913368,-0.8661833840964765,0.08895883338594068,2,0.45147353869660584,3,False,False,0.0
138,True,False,0,0,0,0,1,3,2,3,39,0.4634427206853943,1,0.9279067949806227,-1.8196590715038914,0.9564145521974808,4,1.3447355401771828,11,False,False,29.0
139,True,True,0,0,0,0,1,1,1,2,21,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,1.4768879834844049,2,-0.4417884627839711,1,True,True,-1.0
140,True,False,0,0,11,11,1,1,1,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,0.08895883338594068,3,0.45147353869660584,12,False,False,1.0
141,True,False,0,0,0,0,1,1,1,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,0.9564145521974808,4,1.3447355401771828,3,False,False,3.0
142,True,False,0,0,0,0,1,1,1,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,0.08895883338594068,3,0.45147353869660584,20,False,False,29.0
143,True,False,0,0,0,0,1,1,1,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,-1.2989703167125237,4,0.45147353869660584,13,False,False,74.0
144,True,False,1,11,20,17,1,1,1,3,39,1.7375781233843404,1,1.7097422706404402,-1.8196590715038914,-1.2989703167125237,2,0.45147353869660584,20,False,False,13.0
145,True,False,1,11,20,17,1,2,2,3,39,-0.5558656014737624,1,-0.11454050589913368,-0.8661833840964765,-1.9929348917617558,7,0.0,0,False,False,1.0
146,True,False,1,11,20,17,1,1,1,3,39,0.4634427206853943,1,0.9279067949806227,-2.21226670749518,-1.2989703167125237,3,1.3447355401771828,10,True,False,18.0
147,True,False,1,11,20,17,1,1,1,3,39,-0.17362498066407867,1,0.9279067949806227,-1.8196590715038914,1.4768879834844049,4,1.3447355401771828,13,False,False,29.0
148,True,False,1,11,20,17,1,1,1,3,39,0.4634427206853943,0,-0.5488935479323656,0.1433791084525509,-1.9929348917617558,2,-0.4417884627839711,9,True,False,7.0
149,True,False,1,11,20,17,1,1,1,3,39,-0.5558656014737624,1,-0.11454050589913368,0.1433791084525509,0.9564145521974808,3,0.45147353869660584,5,False,False,-1.0
150,True,False,1,11,20,17,1,1,1,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,0.9564145521974808,0,-1.335050464264548,11,False,False,29.0
151,True,False,1,11,20,17,1,1,1,3,39,0.4634427206853943,1,1.7097422706404402,-2.21226670749518,-1.7326981761182938,0,-1.335050464264548,0,False,False,8.0
152,True,True,1,11,20,17,1,1,1,2,30,1.7375781233843404,1,1.7097422706404402,-0.8661833840964765,1.4768879834844049,1,-1.335050464264548,11,False,False,-1.0
153,True,False,1,11,20,17,1,1,2,3,39,-0.17362498066407867,1,-0.11454050589913368,0.1433791084525509,-0.6917513135444455,2,0.45147353869660584,13,False,False,56.0
154,True,False,1,11,20,17,1,2,3,3,39,-0.5558656014737624,1,-0.5488935479323656,0.1433791084525509,0.9564145521974808,3,2.0146820412876156,20,False,False,0.0
155,True,False,1,11,20,17,1,1,1,3,39,-0.17362498066407867,1,0.9279067949806227,0.1433791084525509,0.9564145521974808,4,2.0146820412876156,17,False,False,28.0
156,True,False,1,11,20,17,1,1,1,3,39,0.4634427206853943,1,0.9279067949806227,0.1433791084525509,0.9564145521974808,1,-0.4417884627839711,18,False,False,10.0
157,True,False,1,11,20,17,1,2,2,3,39,-0.5558656014737624,1,-0.11454050589913368,0.1433791084525509,0.08895883338594068,4,2.0146820412876156,4,False,False,8.0
158,True,False,1,11,20,17,1,1,1,3,39,1.7375781233843404,0,1.7097422706404402,-2.21226670749518,0.9564145521974808,3,0.45147353869660584,16,False,False,3.0
159,True,False,1,11,20,17,1,1,1,3,39,1.7375781233843404,1,1.7097422706404402,-2.21226670749518,-0.6917513135444455,3,0.45147353869660584,17,False,False,60.0
160,True,False,1,11,20,17,1,1,2,3,39,-0.5558656014737624,1,-0.5488935479323656,0.1433791084525509,0.08895883338594068,1,-0.4417884627839711,11,False,False,-1.0
